2025-11-09 11:57:00,066 - WARNING - Failed to scrape data from: https://www.psl.eu/en/academic-offer/master-programmes/computer-science
2025-11-09 11:57:00,501 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:57:00,502 - WARNING - Failed to scrape data from: https://www.ed.ac.uk/studying/postgraduate/degrees/index.php?r=site/view&id=919
2025-11-09 11:57:00,587 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:57:00,588 - WARNING - Failed to scrape data from: https://www.tum.de/en/studies/application/master/computer-science/
2025-11-09 11:57:01,385 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:57:01,385 - WARNING - Failed to scrape data from: https://www.kcl.ac.uk/study/postgraduate-taught/courses/computer-science-msc
2025-11-09 11:57:01,419 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:57:01,420 - WARNING - Failed to scrape data from: https://www.uoa.gr/en/studies/postgraduate-studies/postgraduate-programmes/computer-science
2025-11-09 11:57:01,421 - INFO - Scraping job complete.
2025-11-09 12:23:27,506 - INFO - Starting the AI Scraping job...
2025-11-09 12:23:29,114 - INFO - AIScraper initialized.
2025-11-09 12:23:29,183 - INFO - Scraping: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 12:23:40,384 - WARNING - No data extracted.
2025-11-09 12:23:40,385 - WARNING - Failed to scrape data from: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 12:23:40,390 - INFO - Scraping job complete.
2025-11-09 12:30:28,155 - INFO - Starting the AI Scraping job...
2025-11-09 12:30:29,300 - INFO - AIScraper initialized.
2025-11-09 12:30:29,391 - INFO - Scraping: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 12:30:40,536 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:30:40,537 - WARNING - No data extracted.
2025-11-09 12:30:40,537 - WARNING - Failed to scrape data from: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 12:30:40,541 - INFO - Scraping job complete.
2025-11-09 12:35:40,752 - INFO - Starting the AI Scraping job...
2025-11-09 12:35:41,448 - INFO - AIScraper initialized.
2025-11-09 12:35:41,524 - INFO - Scraping: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 12:35:41,652 - INFO - Scraping: https://www.cst.cam.ac.uk/prospective/postgraduate
2025-11-09 12:35:41,745 - INFO - Scraping: https://www.imperial.ac.uk/computing/prospective-students/courses/msc-computing/
2025-11-09 12:35:41,818 - INFO - Scraping: https://ethz.ch/en/studies/en/master/computer-science.html
2025-11-09 12:35:41,894 - INFO - Scraping: https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/computer-science-msc
2025-11-09 12:35:41,976 - INFO - Scraping: https://www.psl.eu/en/academic-offer/master-programmes/computer-science
2025-11-09 12:35:42,132 - INFO - Scraping: https://www.tum.de/en/studies/application/master/computer-science/
2025-11-09 12:35:42,202 - INFO - Scraping: https://www.epfl.ch/education/studies/en/rules-and-procedures/master/computer-science/
2025-11-09 12:35:42,262 - INFO - Scraping: https://www.ed.ac.uk/studying/postgraduate/degrees/index.php?r=site/view&id=919
2025-11-09 12:35:42,334 - INFO - Scraping: https://www.manchester.ac.uk/study/postgraduate-research/programmes/list/02674/msc-advanced-computer-science/
2025-11-09 12:35:42,398 - INFO - Scraping: https://www.kcl.ac.uk/study/postgraduate-taught/courses/computer-science-msc
2025-11-09 12:35:42,462 - INFO - Scraping: https://www.tudelft.nl/en/education/programmes/masters/computer-science/msc-computer-science/
2025-11-09 12:35:42,531 - INFO - Scraping: https://www.gla.ac.uk/postgraduate/taught/computerscience/
2025-11-09 12:35:42,603 - INFO - Scraping: https://www.leeds.ac.uk/info/130000/postgraduate_taught_courses/130001/Computer_Science
2025-11-09 12:35:42,686 - INFO - Scraping: https://www.uva.nl/en/programmes/master-s/master-s-programmes/content/folder/computer-science/computer-science.html
2025-11-09 12:35:42,777 - INFO - Scraping: https://www.lmu.de/en/studies/degree-programmes/master/computer-science/
2025-11-09 12:35:42,873 - INFO - Scraping: https://warwick.ac.uk/study/postgraduate/courses/computerscience
2025-11-09 12:35:42,977 - INFO - Scraping: https://www.uni-heidelberg.de/en/study/all-subjects/computer-science/computer-science-master
2025-11-09 12:35:43,085 - INFO - Scraping: https://www.uu.nl/en/masters/computer-science
2025-11-09 12:35:43,180 - INFO - Scraping: https://www.ut.ee/en/study/programme/computer-science-msc
2025-11-09 12:35:43,279 - INFO - Scraping: https://www.uoa.gr/en/studies/postgraduate-studies/postgraduate-programmes/computer-science
2025-11-09 12:35:43,368 - INFO - Scraping: https://www.kuleuven.be/en/study/programmes/master-of-science-in-computer-science
2025-11-09 12:35:43,474 - INFO - Scraping: https://www.universiteitleiden.nl/en/education/study-programmes/master/computer-science
2025-11-09 12:36:03,732 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:03,746 - WARNING - No data extracted.
2025-11-09 12:36:03,763 - WARNING - Failed to scrape data from: https://ethz.ch/en/studies/en/master/computer-science.html
2025-11-09 12:36:19,881 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:20,024 - WARNING - No data extracted.
2025-11-09 12:36:20,266 - WARNING - Failed to scrape data from: https://www.ut.ee/en/study/programme/computer-science-msc
2025-11-09 12:36:29,664 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:29,665 - WARNING - No data extracted.
2025-11-09 12:36:29,666 - WARNING - Failed to scrape data from: https://www.epfl.ch/education/studies/en/rules-and-procedures/master/computer-science/
2025-11-09 12:36:36,011 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:36,022 - WARNING - No data extracted.
2025-11-09 12:36:36,038 - WARNING - Failed to scrape data from: https://www.universiteitleiden.nl/en/education/study-programmes/master/computer-science
2025-11-09 12:36:40,715 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:40,728 - WARNING - No data extracted.
2025-11-09 12:36:40,745 - WARNING - Failed to scrape data from: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 12:36:40,945 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:40,946 - WARNING - No data extracted.
2025-11-09 12:36:40,947 - WARNING - Failed to scrape data from: https://warwick.ac.uk/study/postgraduate/courses/computerscience
2025-11-09 12:36:41,531 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:41,548 - WARNING - No data extracted.
2025-11-09 12:36:41,555 - WARNING - Failed to scrape data from: https://www.leeds.ac.uk/info/130000/postgraduate_taught_courses/130001/Computer_Science
2025-11-09 12:36:42,364 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:42,365 - WARNING - No data extracted.
2025-11-09 12:36:42,371 - WARNING - Failed to scrape data from: https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/computer-science-msc
2025-11-09 12:36:42,532 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:42,547 - WARNING - No data extracted.
2025-11-09 12:36:42,563 - WARNING - Failed to scrape data from: https://www.lmu.de/en/studies/degree-programmes/master/computer-science/
2025-11-09 12:36:43,712 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:43,713 - WARNING - No data extracted.
2025-11-09 12:36:43,714 - WARNING - Failed to scrape data from: https://www.tudelft.nl/en/education/programmes/masters/computer-science/msc-computer-science/
2025-11-09 12:36:44,613 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:44,614 - WARNING - No data extracted.
2025-11-09 12:36:44,630 - WARNING - Failed to scrape data from: https://www.ed.ac.uk/studying/postgraduate/degrees/index.php?r=site/view&id=919
2025-11-09 12:36:45,130 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:45,131 - WARNING - No data extracted.
2025-11-09 12:36:45,132 - WARNING - Failed to scrape data from: https://www.cst.cam.ac.uk/prospective/postgraduate
2025-11-09 12:36:45,606 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:45,614 - WARNING - No data extracted.
2025-11-09 12:36:45,619 - WARNING - Failed to scrape data from: https://www.manchester.ac.uk/study/postgraduate-research/programmes/list/02674/msc-advanced-computer-science/
2025-11-09 12:36:45,930 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:45,960 - WARNING - No data extracted.
2025-11-09 12:36:45,993 - WARNING - Failed to scrape data from: https://www.kuleuven.be/en/study/programmes/master-of-science-in-computer-science
2025-11-09 12:36:46,632 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:46,638 - WARNING - No data extracted.
2025-11-09 12:36:46,639 - WARNING - Failed to scrape data from: https://www.imperial.ac.uk/computing/prospective-students/courses/msc-computing/
2025-11-09 12:36:46,773 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:46,775 - WARNING - No data extracted.
2025-11-09 12:36:46,777 - WARNING - Failed to scrape data from: https://www.kcl.ac.uk/study/postgraduate-taught/courses/computer-science-msc
2025-11-09 12:36:53,581 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:53,585 - WARNING - No data extracted.
2025-11-09 12:36:53,585 - WARNING - Failed to scrape data from: https://www.uva.nl/en/programmes/master-s/master-s-programmes/content/folder/computer-science/computer-science.html
2025-11-09 12:36:55,904 - INFO - Result success: True, extracted_content type: <class 'NoneType'>
2025-11-09 12:36:55,905 - WARNING - No data extracted.
2025-11-09 12:36:55,907 - WARNING - Failed to scrape data from: https://www.gla.ac.uk/postgraduate/taught/computerscience/
2025-11-09 12:37:00,279 - INFO - Result success: False, extracted_content type: <class 'NoneType'>
2025-11-09 12:37:00,290 - WARNING - No data extracted.
2025-11-09 12:37:00,330 - WARNING - Failed to scrape data from: https://www.uni-heidelberg.de/en/study/all-subjects/computer-science/computer-science-master
2025-11-09 12:37:00,854 - INFO - Result success: False, extracted_content type: <class 'NoneType'>
2025-11-09 12:37:00,890 - WARNING - No data extracted.
2025-11-09 12:37:00,936 - WARNING - Failed to scrape data from: https://www.uu.nl/en/masters/computer-science
2025-11-09 12:37:01,054 - INFO - Result success: False, extracted_content type: <class 'NoneType'>
2025-11-09 12:37:01,063 - WARNING - No data extracted.
2025-11-09 12:37:01,069 - WARNING - Failed to scrape data from: https://www.psl.eu/en/academic-offer/master-programmes/computer-science
